group1,group2,bothTest,bothTrain
2007660,2535652,0,72
2007660,2537670,1,57
2007660,2539660,0,72
2007660,2541670,5,62
2007660,2543653,0,72
2007660,2545651,4,61
2007660,2547670,0,72
2007660,2551650,7,62
2007660,2555653,0,72
2007660,2559650,4,53
2007660,2565650,0,72
2007660,2567653,1,56
2007660,2571650,0,72
2007660,2575653,6,60
2007660,2579680,0,72
2007660,2581651,6,59
2007660,2583650,0,72
2007660,2587650,4,54
2007660,2589650,0,72
2007660,2597670,4,60
2007660,2599650,0,72
2007660,2603650,6,54
2007660,2611670,0,72
2007660,2613650,6,57
2007660,2617653,0,72
2007660,2619653,8,52
2007660,2625653,0,72
2007660,2629651,7,61
2007660,2633670,0,72
2007660,2637651,6,62
2007660,2639690,0,72
2007660,2641650,4,58
2007660,2643651,0,72
2007660,2647650,8,57
2007660,2657651,0,72
2007660,2665650,5,48
2007660,2667653,0,72
2007660,2669660,4,55
2007660,2671660,0,72
2007660,2675680,4,57
2007660,2677650,0,72
2007660,2679660,5,59
2007660,2681650,0,72
2007660,2695652,6,58
2007660,2703653,0,72
2007660,2705653,3,61
2007660,2709650,0,72
2007660,2713651,8,57
2007660,2717652,0,72
2007660,2719650,4,61
2007660,2725650,0,72
2007660,2727653,6,52
2007660,2731670,0,72
2007660,2733650,10,58
2007660,2739651,0,72
2007660,2743650,3,59
2007660,2751650,0,72
2007660,2757652,8,57
2007660,2767650,0,72
2007660,2769660,8,56
2007660,2771670,0,72
2007660,2773651,4,63
2007660,2775653,0,72
2007660,2777670,7,55
2007660,2779670,0,72
2007660,2785650,4,60
2007660,2787660,0,72
2007660,2795690,5,64
2007660,2799653,0,72
2007660,2801653,2,61
2007660,2803670,0,72
2007660,2805660,1,52
2007660,2807650,0,72
2007660,2811650,5,59
2007660,2815650,0,72
2007660,2817670,6,56
2007660,2823650,0,72
2007660,2827650,4,59
2007660,2829660,0,72
2007660,2831680,6,55
2007660,2835650,0,72
2007660,2837680,5,58
2007660,2841680,0,72
2007660,2843670,8,62
2007660,2849650,0,72
2007660,2853660,7,60
2007660,2855690,0,72
2007660,2857650,9,54
2007660,2859650,0,72
2007660,2861650,4,61
2007660,2863680,0,72
2007660,2871650,8,59
2007660,2873653,0,72
2007660,2879660,5,56
2007660,2883650,0,72
2007660,2887670,7,57
2007660,2889660,0,72
2007660,2893660,7,65
2007660,2895650,0,72
2007660,2901651,6,61
2007660,2903653,0,72
2007660,2905650,9,58
2007660,2907653,0,72
2007660,2909653,6,57
2007660,2911680,0,72
2007660,2913650,3,60
2007660,2915650,0,72
2007660,2917650,4,60
2007660,2921652,0,72
2007660,2923650,5,59
2007660,2929650,0,72
2007660,2931650,8,60
2007660,2933652,0,72
2007660,2935650,9,61
2007660,2937653,0,72
2007660,2939650,7,57
2007660,2943650,0,72
2007660,2945660,5,61
2007660,2955670,0,72
2007660,2957680,6,58
2007660,2959660,0,72
2007660,2961650,8,58
2007660,2963670,0,72
2007660,2965650,4,56
2007660,2967680,0,72
2007660,2969650,3,49
2007660,2971660,0,72
2007660,2981651,4,54
2007660,2987670,0,72
2007660,2991650,2,58
2007660,2993690,0,72
2007660,2995660,6,59
2007660,2997651,0,72
2007660,2999650,8,60
2007660,3001670,0,72
2007660,3005653,9,57
2007660,3009670,0,72
2007660,3011651,4,55
2007660,3013653,0,72
2007660,3015650,7,58
2007660,3021690,0,72
2007660,3023652,3,58
2007660,3025650,0,72
2007660,3031650,3,59
2007660,3033660,0,72
2007660,3043652,3,59
2007660,3047652,0,72
2007660,3049660,2,56
2007660,3051650,0,72
2007660,3053650,9,57
2007660,3061660,0,72
2007660,3063660,5,60
2007660,3065652,0,72
2007660,3069660,7,57
2007660,3073680,0,72
2007660,3075653,8,54
2007660,3081660,0,72
2007660,3085650,7,55
2007660,3087661,0,72
2007660,3089650,7,59
2007660,3091650,0,72
2007660,3095670,3,58
2007660,3099680,0,72
2007660,3101650,8,59
2007660,3103670,0,72
2007660,3105660,5,57
2007660,3109650,0,72
2007660,3111650,4,66
2007660,3113650,0,72
2007660,3117652,11,61
2007660,3119660,0,72
2007660,3123653,9,60
2007660,3125660,0,72
2007660,3127690,6,53
2007660,3129670,0,72
2007660,3131650,8,55
2007660,3133652,0,72
2007660,3135660,2,57
2007660,3137650,0,72
2007660,3139650,9,63
2007660,3141652,0,72
2007660,3143650,4,56
2007660,3145650,0,72
2007660,3149653,4,63
2007660,3153670,0,72
2007660,3155690,8,63
2007660,3159650,0,72
2007660,3161650,6,55
2007660,3163690,0,72
2007660,3169650,6,56
2007660,3173650,0,72
2007660,3181650,4,59
2007660,3185650,0,72
2007660,3187680,2,57
2007660,3189650,0,72
2007660,3191650,8,61
2007660,3197670,0,72
2007660,3203680,6,56
2007660,3209651,0,72
2007660,3211670,6,61
2007660,3215650,0,72
2007660,3217660,6,59
2007660,3219650,0,72
2007660,3221650,7,62
2007660,3223650,0,72
2007660,3225690,9,51
2007660,3229650,0,72
2007660,3231650,6,60
2007660,3239650,0,72
2007660,3241660,5,53
2007660,3243680,0,72
2007660,3245680,8,56
2007660,3247652,0,72
2007660,3249650,10,58
2007660,3251653,0,72
2007660,3257660,11,54
2007660,3263650,0,72
2007660,3267660,7,54
2007660,3271650,0,72
2007660,3273652,5,55
2007660,3277650,0,72
2007660,3279650,6,57
2007660,3281670,0,72
2007660,3283690,6,58
2007660,3289650,0,72
2007660,3291670,7,56
2007660,3293653,0,72
2007660,3297650,6,51
2007660,3301660,0,72
2007660,3311680,7,50
2007660,3313650,0,72
2007660,3315650,9,60
2007660,3317650,0,72
2007660,3319650,7,61
2007660,3321660,0,72
2007660,3323670,4,51
2007660,3327650,0,72
2007660,3335650,6,58
2007660,3337650,0,72
2007660,3339680,3,56
2007660,3341680,0,72
2007660,3343650,3,64
2007660,3345650,0,72
2007660,3347653,5,56
2007660,3357650,0,72
2007660,3361650,7,62
2007660,3363660,0,72
2007660,3365650,4,61
2007660,3367653,0,72
2007660,3371650,3,61
2007660,3373660,0,72
2007660,3375670,4,60
2007660,3377650,0,72
2007660,3381650,5,57
2007660,3385670,0,72
2007660,3387660,6,55
2007660,3389690,0,72
2007660,3391652,8,51
2007660,3399653,0,72
2007660,3401650,3,56
2007660,3403653,0,72
2007660,3405653,6,59
2007660,3407653,0,72
2007660,3409650,4,53
2007660,3411650,0,72
2007660,3415660,7,56
2007660,3417653,0,72
2007660,3419660,4,63
2007660,3421653,0,72
2007660,3427670,7,57
2007660,3429653,0,72
2007660,3431650,13,63
2007660,3433650,0,72
2007660,3435690,3,63
2007660,3437650,0,72
2007660,3439680,9,56
2007660,3441650,0,72
2007660,3443650,4,56
2007660,3445670,0,72
2007660,3447650,4,64
2007660,3453650,0,72
2007660,3455650,6,56
2007660,3477660,0,72
2007660,3481660,7,59
2007660,3483651,0,72
2007660,3485680,4,61
2007660,3487650,0,72
2007660,3489670,7,55
2007660,3491650,0,72
2007660,3495650,6,53
2007660,3497650,0,72
2007660,3499660,5,61
2007660,3501650,0,72
2007660,3503650,3,53
2007660,3509661,0,72
2007660,3511650,7,50
2007660,3515660,0,72
2007660,3517653,8,57
2007660,3519670,0,72
2007660,3523650,3,62
2007660,3525650,0,72
2007660,3527670,12,59
2007660,3529653,0,72
2007660,3531650,3,59
2007660,3535650,0,72
2007660,3537650,9,62
2007660,3551650,0,72
2007660,3561650,1,56
2009650,2013660,0,100
2009650,2015650,0,75
2009650,2017660,0,100
2009650,2019651,0,78
2009650,2023680,0,100
2009650,2025653,0,80
2009650,2027653,0,100
2009650,2029650,0,74
2009650,2031650,0,100
2009650,2033650,0,74
2009650,2035650,0,100
2009650,2037653,0,81
2009650,2039650,0,100
2009650,2041650,0,76
2009650,2043650,0,100
2009650,2045653,0,81
2009650,2049653,0,100
2009650,2051660,0,79
2009650,2055690,0,100
2009650,2057650,0,77
2009650,2059653,0,100
2009650,2061650,0,78
2009650,2063650,0,100
2009650,2065651,0,76
2009650,2067650,0,100
2009650,2071650,0,83
2009650,2073650,0,100
2009650,2075650,0,80
2009650,2077653,0,100
2009650,2081660,0,85
2009650,2083650,0,100
2009650,2085653,0,71
2009650,2087650,0,100
2009650,2093650,0,83
2009650,2097653,0,100
2009650,2103650,0,85
2009650,2105652,0,100
2009650,2107650,0,78
2009650,2109653,0,100
2009650,2113670,0,82
2009650,2115650,0,100
2009650,2117651,0,78
2009650,2119650,0,100
2009650,2123652,0,79
2009650,2125650,0,100
2009650,2127650,0,77
2009650,2129660,0,100
2009650,2131650,0,89
2009650,2133650,0,100
2009650,2137650,0,76
2009650,2139650,0,100
2009650,2143653,0,75
2009650,2145660,0,100
2009650,2147680,0,78
2009650,2149650,0,100
2009650,2151650,0,76
2009650,2153660,0,100
2009650,2155650,0,78
2009650,2157660,0,100
2009650,2159650,0,81
2009650,2161653,0,100
2009650,2163653,0,80
2009650,2165652,0,100
2009650,2167670,0,73
2009650,2169653,0,100
2009650,2171690,0,80
2009650,2173650,0,100
2009650,2177653,0,87
2009650,2179650,0,100
2009650,2181650,0,77
2009650,2183650,0,100
2009650,2185670,0,78
2009650,2187680,0,100
2009650,2189650,0,84
2009650,2193650,0,100
2009650,2195651,0,85
2009650,2197670,0,100
2009650,2199650,0,85
2009650,2201650,0,100
2009650,2203653,0,81
2009650,2205670,0,100
2009650,2207653,0,83
2009650,2215650,0,100
2009650,2219650,0,89
2009650,2221650,0,100
2009650,2223650,0,82
2009650,2225650,0,100
2009650,2227660,0,83
2009650,2229653,0,100
2009650,2231653,0,83
2009650,2239650,0,100
2009650,2241650,0,71
2009650,2243651,0,100
2009650,2253660,0,82
2009650,2255653,0,100
2009650,2257660,0,76
2009650,2261650,0,100
2009650,2265651,0,77
2009650,2267653,0,100
2009650,2271650,0,79
2009650,2277650,0,100
2009650,2279650,0,83
2009650,2281651,0,100
2009650,2283670,0,82
2009650,2285653,0,100
2009650,2287660,0,80
2009650,2289650,0,100
2009650,2291653,0,79
2009650,2293650,0,100
2009650,2295650,0,86
2009650,2297650,0,100
2009650,2301650,0,84
2009650,2305651,0,100
2009650,2307650,0,78
2009650,2309650,0,100
2009650,2313680,0,79
2009650,2315650,0,100
2009650,2321650,0,83
2009650,2325660,0,100
2009650,2327650,0,84
2009650,2329650,0,100
2009650,2335650,0,84
2009650,2337650,0,100
2009650,2339651,0,73
2009650,2341650,0,100
2009650,2343650,0,82
2009650,2349653,0,100
2009650,2353670,0,77
2009650,2355653,0,100
2009650,2359650,0,79
2009650,2365651,0,100
2009650,2367650,0,86
2009650,2373690,0,100
2009650,2375650,0,77
2009650,2379653,0,100
2009650,2389650,0,80
2009650,2393650,0,100
2009650,2395670,0,75
2009650,2399670,0,100
2009650,2405680,0,76
2009650,2409670,0,100
2009650,2411660,0,85
2009650,2413660,0,100
2009650,2419660,0,78
2009650,2421651,0,100
2009650,2427660,0,82
2009650,2431660,0,100
2009650,2433650,0,80
2009650,2435680,0,100
2009650,2437680,0,83
2009650,2447651,0,100
2009650,2449650,0,78
2009650,2453653,0,100
2009650,2455650,0,81
2009650,2457670,0,100
2009650,2461651,0,89
2009650,2463651,0,100
2009650,2465680,0,85
2009650,2471651,0,100
2009650,2473660,0,79
2009650,2475653,0,100
2009650,2487651,0,84
2009650,2491670,0,100
2009650,2493651,0,84
2009650,2495653,0,100
2009650,2499660,0,77
2009650,2503650,0,100
2009650,2505651,0,77
2009650,2507651,0,100
2009650,2511650,0,81
2009650,2513680,0,100
2009650,2517650,0,73
2009650,2519650,0,100
2009650,2523653,0,77
2009650,2525651,0,100
2009650,2527670,0,78
2009650,2529680,0,100
2009650,2531651,0,84
2009650,2535652,0,100
2009650,2537670,0,84
2009650,2539660,0,100
2009650,2541670,0,85
2009650,2543653,0,100
2009650,2545651,0,85
2009650,2547670,0,100
2009650,2551650,0,83
2009650,2555653,0,100
2009650,2559650,0,77
2009650,2565650,0,100
2009650,2567653,0,83
2009650,2571650,0,100
2009650,2575653,0,82
2009650,2579680,0,100
2009650,2581651,0,81
2009650,2583650,0,100
2009650,2587650,0,78
2009650,2589650,0,100
2009650,2597670,0,84
2009650,2599650,0,100
2009650,2603650,0,76
2009650,2611670,0,100
2009650,2613650,0,79
2009650,2617653,0,100
2009650,2619653,0,72
2009650,2625653,0,100
2009650,2629651,0,82
2009650,2633670,0,100
2009650,2637651,0,84
2009650,2639690,0,100
2009650,2641650,0,82
2009650,2643651,0,100
2009650,2647650,0,77
2009650,2657651,0,100
2009650,2665650,0,71
2009650,2667653,0,100
2009650,2669660,0,79
2009650,2671660,0,100
2009650,2675680,0,81
2009650,2677650,0,100
2009650,2679660,0,82
2009650,2681650,0,100
2009650,2695652,0,80
2009650,2703653,0,100
2009650,2705653,0,86
2009650,2709650,0,100
2009650,2713651,0,77
2009650,2717652,0,100
2009650,2719650,0,85
2009650,2725650,0,100
2009650,2727653,0,74
2009650,2731670,0,100
2009650,2733650,0,76
2009650,2739651,0,100
2009650,2743650,0,84
2009650,2751650,0,100
2009650,2757652,0,77
2009650,2767650,0,100
2009650,2769660,0,76
2009650,2771670,0,100
2009650,2773651,0,87
2009650,2775653,0,100
2009650,2777670,0,76
2009650,2779670,0,100
2009650,2785650,0,84
2009650,2787660,0,100
2009650,2795690,0,87
2009650,2799653,0,100
2009650,2801653,0,87
2009650,2803670,0,100
2009650,2805660,0,79
2009650,2807650,0,100
2009650,2811650,0,82
2009650,2815650,0,100
2009650,2817670,0,78
2009650,2823650,0,100
2009650,2827650,0,83
2009650,2829660,0,100
2009650,2831680,0,77
2009650,2835650,0,100
2009650,2837680,0,81
2009650,2841680,0,100
2009650,2843670,0,82
2009650,2849650,0,100
2009650,2853660,0,81
2009650,2855690,0,100
2009650,2857650,0,73
2009650,2859650,0,100
2009650,2861650,0,85
2009650,2863680,0,100
2009650,2871650,0,79
2009650,2873653,0,100
2009650,2879660,0,79
2009650,2883650,0,100
2009650,2887670,0,78
2009650,2889660,0,100
2009650,2893660,0,86
2009650,2895650,0,100
2009650,2901651,0,83
2009650,2903653,0,100
2009650,2905650,0,77
2009650,2907653,0,100
2009650,2909653,0,79
2009650,2911680,0,100
2009650,2913650,0,85
2009650,2915650,0,100
2009650,2917650,0,84
2009650,2921652,0,100
2009650,2923650,0,82
2009650,2929650,0,100
2009650,2931650,0,80
2009650,2933652,0,100
2009650,2935650,0,80
2009650,2937653,0,100
2009650,2939650,0,78
2009650,2943650,0,100
2009650,2945660,0,84
2009650,2955670,0,100
2009650,2957680,0,80
2009650,2959660,0,100
2009650,2961650,0,78
2009650,2963670,0,100
2009650,2965650,0,80
2009650,2967680,0,100
2009650,2969650,0,74
2009650,2971660,0,100
2009650,2981651,0,78
2009650,2987670,0,100
2009650,2991650,0,84
2009650,2993690,0,100
2009650,2995660,0,81
2009650,2997651,0,100
2009650,2999650,0,80
2009650,3001670,0,100
2009650,3005653,0,76
2009650,3009670,0,100
2009650,3011651,0,79
2009650,3013653,0,100
2009650,3015650,0,79
2009650,3021690,0,100
2009650,3023652,0,83
2009650,3025650,0,100
2009650,3031650,0,84
2009650,3033660,0,100
2009650,3043652,0,84
2009650,3047652,0,100
2009650,3049660,0,82
2009650,3051650,0,100
2009650,3053650,0,76
2009650,3061660,0,100
2009650,3063660,0,83
2009650,3065652,0,100
2009650,3069660,0,78
2009650,3073680,0,100
2009650,3075653,0,74
2009650,3081660,0,100
2009650,3085650,0,76
2009650,3087661,0,100
2009650,3089650,0,80
2009650,3091650,0,100
2009650,3095670,0,83
2009650,3099680,0,100
2009650,3101650,0,79
2009650,3103670,0,100
2009650,3105660,0,80
2009650,3109650,0,100
2009650,3111650,0,90
2009650,3113650,0,100
2009650,3117652,0,78
2009650,3119660,0,100
2009650,3123653,0,79
2009650,3125660,0,100
2009650,3127690,0,75
2009650,3129670,0,100
2009650,3131650,0,75
2009650,3133652,0,100
2009650,3135660,0,83
2009650,3137650,0,100
2009650,3139650,0,82
2009650,3141652,0,100
2009650,3143650,0,80
2009650,3145650,0,100
2009650,3149653,0,87
2009650,3153670,0,100
2009650,3155690,0,83
2009650,3159650,0,100
2009650,3161650,0,77
2009650,3163690,0,100
2009650,3169650,0,78
2009650,3173650,0,100
2009650,3181650,0,83
2009650,3185650,0,100
2009650,3187680,0,83
2009650,3189650,0,100
2009650,3191650,0,81
2009650,3197670,0,100
2009650,3203680,0,78
2009650,3209651,0,100
2009650,3211670,0,83
2009650,3215650,0,100
2009650,3217660,0,81
2009650,3219650,0,100
2009650,3221650,0,83
2009650,3223650,0,100
2009650,3225690,0,70
2009650,3229650,0,100
2009650,3231650,0,82
2009650,3239650,0,100
2009650,3241660,0,76
2009650,3243680,0,100
2009650,3245680,0,76
2009650,3247652,0,100
2009650,3249650,0,76
2009650,3251653,0,100
2009650,3257660,0,71
2009650,3263650,0,100
2009650,3267660,0,75
2009650,3271650,0,100
2009650,3273652,0,78
2009650,3277650,0,100
2009650,3279650,0,79
2009650,3281670,0,100
2009650,3283690,0,80
2009650,3289650,0,100
2009650,3291670,0,77
2009650,3293653,0,100
2009650,3297650,0,73
2009650,3301660,0,100
2009650,3311680,0,71
2009650,3313650,0,100
2009650,3315650,0,79
2009650,3317650,0,100
2009650,3319650,0,82
2009650,3321660,0,100
2009650,3323670,0,75
2009650,3327650,0,100
2009650,3335650,0,80
2009650,3337650,0,100
2009650,3339680,0,81
2009650,3341680,0,100
2009650,3343650,0,89
2009650,3345650,0,100
2009650,3347653,0,79
2009650,3357650,0,100
2009650,3361650,0,83
2009650,3363660,0,100
2009650,3365650,0,85
2009650,3367653,0,100
2009650,3371650,0,86
2009650,3373660,0,100
2009650,3375670,0,84
2009650,3377650,0,100
2009650,3381650,0,80
2009650,3385670,0,100
2009650,3387660,0,77
2009650,3389690,0,100
2009650,3391652,0,71
2009650,3399653,0,100
2009650,3401650,0,81
2009650,3403653,0,100
2009650,3405653,0,81
2009650,3407653,0,100
2009650,3409650,0,77
2009650,3411650,0,100
2009650,3415660,0,77
2009650,3417653,0,100
2009650,3419660,0,87
2009650,3421653,0,100
2009650,3427670,0,78
2009650,3429653,0,100
2009650,3431650,0,78
2009650,3433650,0,100
2009650,3435690,0,88
2009650,3437650,0,100
2009650,3439680,0,75
2009650,3441650,0,100
2009650,3443650,0,80
2009650,3445670,0,100
2009650,3447650,0,88
2009650,3453650,0,100
2009650,3455650,0,78
2009650,3477660,0,100
2009650,3481660,0,80
2009650,3483651,0,100
2009650,3485680,0,85
2009650,3487650,0,100
2009650,3489670,0,76
2009650,3491650,0,100
2009650,3495650,0,75
2009650,3497650,0,100
2009650,3499660,0,84
2009650,3501650,0,100
2009650,3503650,0,78
2009650,3509661,0,100
2009650,3511650,0,71
2009650,3515660,0,100
2009650,3517653,0,77
2009650,3519670,0,100
2009650,3523650,0,87
2009650,3525650,0,100
2009650,3527670,0,75
2009650,3529653,0,100
2009650,3531650,0,84
2009650,3535650,0,100
2009650,3537650,0,81
2009650,3551650,0,100
2009650,3561650,0,83
2013660,2015650,4,57
2013660,2017660,0,78
2013660,2019651,4,60
2013660,2023680,0,78
2013660,2025653,3,61
2013660,2027653,0,78
2013660,2029650,4,56
2013660,2031650,0,78
2013660,2033650,8,60
2013660,2035650,0,78
2013660,2037653,5,64
2013660,2039650,0,78
2013660,2041650,3,57
2013660,2043650,0,78
2013660,2045653,4,63
2013660,2049653,0,78
2013660,2051660,4,61
2013660,2055690,0,78
2013660,2057650,3,58
2013660,2059653,0,78
2013660,2061650,6,62
2013660,2063650,0,78
2013660,2065651,6,60
2013660,2067650,0,78
2013660,2071650,3,64
2013660,2073650,0,78
2013660,2075650,4,62
2013660,2077653,0,78
2013660,2081660,2,65
2013660,2083650,0,78
2013660,2085653,3,52
2013660,2087650,0,78
2013660,2093650,5,66
2013660,2097653,0,78
2013660,2103650,4,67
2013660,2105652,0,78
2013660,2107650,5,61
2013660,2109653,0,78
2013660,2113670,5,65
2013660,2115650,0,78
2013660,2117651,5,61
2013660,2119650,0,78
2013660,2123652,7,64
2013660,2125650,0,78
2013660,2127650,5,60
2013660,2129660,0,78
2013660,2131650,3,70
2013660,2133650,0,78
2013660,2137650,5,59
2013660,2139650,0,78
2013660,2143653,7,60
2013660,2145660,0,78
2013660,2147680,7,63
2013660,2149650,0,78
2013660,2151650,2,56
2013660,2153660,0,78
2013660,2155650,3,59
2013660,2157660,0,78
2013660,2159650,4,63
2013660,2161653,0,78
2013660,2163653,5,63
2013660,2165652,0,78
2013660,2167670,5,56
2013660,2169653,0,78
2013660,2171690,3,61
2013660,2173650,0,78
2013660,2177653,4,69
2013660,2179650,0,78
2013660,2181650,5,60
2013660,2183650,0,78
2013660,2185670,6,62
2013660,2187680,0,78
2013660,2189650,3,65
2013660,2193650,0,78
2013660,2195651,4,67
2013660,2197670,0,78
2013660,2199650,1,64
2013660,2201650,0,78
2013660,2203653,4,63
2013660,2205670,0,78
2013660,2207653,6,67
2013660,2215650,0,78
2013660,2219650,1,68
2013660,2221650,0,78
2013660,2223650,4,64
2013660,2225650,0,78
2013660,2227660,2,63
2013660,2229653,0,78
2013660,2231653,2,63
2013660,2239650,0,78
2013660,2241650,4,53
2013660,2243651,0,78
2013660,2253660,3,63
2013660,2255653,0,78
2013660,2257660,9,63
2013660,2261650,0,78
2013660,2265651,7,62
2013660,2267653,0,78
2013660,2271650,7,64
2013660,2277650,0,78
2013660,2279650,6,67
2013660,2281651,0,78
2013660,2283670,5,65
2013660,2285653,0,78
2013660,2287660,2,60
2013660,2289650,0,78
2013660,2291653,4,61
2013660,2293650,0,78
2013660,2295650,3,67
2013660,2297650,0,78
2013660,2301650,3,65
2013660,2305651,0,78
2013660,2307650,6,62
2013660,2309650,0,78
2013660,2313680,4,61
2013660,2315650,0,78
2013660,2321650,2,63
2013660,2325660,0,78
2013660,2327650,6,68
2013660,2329650,0,78
2013660,2335650,3,65
2013660,2337650,0,78
2013660,2339651,5,56
2013660,2341650,0,78
2013660,2343650,6,66
2013660,2349653,0,78
2013660,2353670,6,61
2013660,2355653,0,78
2013660,2359650,2,59
2013660,2365651,0,78
2013660,2367650,1,65
2013660,2373690,0,78
2013660,2375650,5,60
2013660,2379653,0,78
2013660,2389650,4,62
2013660,2393650,0,78
2013660,2395670,7,60
2013660,2399670,0,78
2013660,2405680,4,58
2013660,2409670,0,78
2013660,2411660,4,67
2013660,2413660,0,78
2013660,2419660,6,62
2013660,2421651,0,78
2013660,2427660,5,65
2013660,2431660,0,78
2013660,2433650,1,59
2013660,2435680,0,78
2013660,2437680,4,65
2013660,2447651,0,78
2013660,2449650,5,61
2013660,2453653,0,78
2013660,2455650,2,61
2013660,2457670,0,78
2013660,2461651,1,68
2013660,2463651,0,78
2013660,2465680,3,66
2013660,2471651,0,78
2013660,2473660,3,60
2013660,2475653,0,78
2013660,2487651,2,64
2013660,2491670,0,78
2013660,2493651,4,66
2013660,2495653,0,78
2013660,2499660,5,60
2013660,2503650,0,78
2013660,2505651,5,60
2013660,2507651,0,78
