mtry,AUC,algorithm,split
274,0.676033236602746,vsearch_denovo,split_72
350,0.6767340553113224,vsearch_denovo,split_72
30,0.6723910792805853,vsearch_denovo,split_73
68,0.6809757591555975,vsearch_denovo,split_73
137,0.6846515774794352,vsearch_denovo,split_73
274,0.6854390671700963,vsearch_denovo,split_73
350,0.6850839340057071,vsearch_denovo,split_73
30,0.6642990716527197,vsearch_denovo,split_74
68,0.6721682987470227,vsearch_denovo,split_74
137,0.6752560399390249,vsearch_denovo,split_74
274,0.6753954661728769,vsearch_denovo,split_74
350,0.6751436309943086,vsearch_denovo,split_74
30,0.6943601046119945,vsearch_denovo,split_75
68,0.7011519956416669,vsearch_denovo,split_75
137,0.707012466616921,vsearch_denovo,split_75
274,0.709913546507898,vsearch_denovo,split_75
350,0.7086749637203479,vsearch_denovo,split_75
30,0.6604311000887466,vsearch_denovo,split_76
68,0.6669387879467096,vsearch_denovo,split_76
137,0.6679568771402673,vsearch_denovo,split_76
274,0.6668769739022401,vsearch_denovo,split_76
350,0.666902760233274,vsearch_denovo,split_76
30,0.6977906669703059,vsearch_denovo,split_77
68,0.7038193210223447,vsearch_denovo,split_77
137,0.7088725164391338,vsearch_denovo,split_77
274,0.7084039016797476,vsearch_denovo,split_77
350,0.7089980742870885,vsearch_denovo,split_77
30,0.6809334387293156,vsearch_denovo,split_78
68,0.6863637072945747,vsearch_denovo,split_78
137,0.6934878883649002,vsearch_denovo,split_78
274,0.6933056413349029,vsearch_denovo,split_78
350,0.692686267605658,vsearch_denovo,split_78
30,0.6716614537649597,vsearch_denovo,split_79
68,0.6745677842024426,vsearch_denovo,split_79
137,0.678185434078303,vsearch_denovo,split_79
274,0.6774444831180494,vsearch_denovo,split_79
350,0.6754337386267442,vsearch_denovo,split_79
30,0.6546866091784743,vsearch_denovo,split_80
68,0.6606171867794745,vsearch_denovo,split_80
137,0.6649324332794,vsearch_denovo,split_80
274,0.6643136120531516,vsearch_denovo,split_80
350,0.6643689100990071,vsearch_denovo,split_80
30,0.6780780838117431,vsearch_denovo,split_81
68,0.683334080681406,vsearch_denovo,split_81
137,0.6860247681747326,vsearch_denovo,split_81
274,0.6847521503678843,vsearch_denovo,split_81
350,0.682295052794239,vsearch_denovo,split_81
30,0.6780278680672257,vsearch_denovo,split_82
68,0.6856700420084261,vsearch_denovo,split_82
137,0.6878424115166529,vsearch_denovo,split_82
274,0.6889503912537366,vsearch_denovo,split_82
350,0.6877337419112148,vsearch_denovo,split_82
30,0.6848495154461063,vsearch_denovo,split_83
68,0.6930759442015193,vsearch_denovo,split_83
137,0.6972905409464424,vsearch_denovo,split_83
274,0.7016798669367548,vsearch_denovo,split_83
350,0.7004566118719175,vsearch_denovo,split_83
30,0.6789829042138578,vsearch_denovo,split_84
68,0.6852293591118349,vsearch_denovo,split_84
137,0.68574999554445,vsearch_denovo,split_84
274,0.6852428220454568,vsearch_denovo,split_84
350,0.6827021710105523,vsearch_denovo,split_84
30,0.6642234559853583,vsearch_denovo,split_85
68,0.6711124509604357,vsearch_denovo,split_85
137,0.6753838440194315,vsearch_denovo,split_85
274,0.6770571578161432,vsearch_denovo,split_85
350,0.6777937288755855,vsearch_denovo,split_85
30,0.6564118029307249,vsearch_denovo,split_86
68,0.6629250845720119,vsearch_denovo,split_86
137,0.6669437600722914,vsearch_denovo,split_86
274,0.6687724082001663,vsearch_denovo,split_86
350,0.6680843293584569,vsearch_denovo,split_86
30,0.6429845532410122,vsearch_denovo,split_87
68,0.6475777708289971,vsearch_denovo,split_87
137,0.6503250119712043,vsearch_denovo,split_87
274,0.6499655281690551,vsearch_denovo,split_87
350,0.6483112100614089,vsearch_denovo,split_87
30,0.694808456847966,vsearch_denovo,split_88
68,0.7008565874885144,vsearch_denovo,split_88
137,0.703503783389805,vsearch_denovo,split_88
274,0.7042004636515883,vsearch_denovo,split_88
350,0.7032636136754087,vsearch_denovo,split_88
30,0.6658835225720363,vsearch_denovo,split_89
68,0.6709780350275576,vsearch_denovo,split_89
137,0.6769081219142767,vsearch_denovo,split_89
274,0.677658270237649,vsearch_denovo,split_89
350,0.6766565751475646,vsearch_denovo,split_89
30,0.658246345724279,vsearch_denovo,split_90
68,0.6624964164459314,vsearch_denovo,split_90
137,0.6632628326625882,vsearch_denovo,split_90
274,0.6603774287174694,vsearch_denovo,split_90
350,0.6601067222326177,vsearch_denovo,split_90
30,0.6831793614253603,vsearch_denovo,split_91
68,0.6901522361200811,vsearch_denovo,split_91
137,0.6915189333463114,vsearch_denovo,split_91
274,0.6905020053089226,vsearch_denovo,split_91
350,0.6894920571538022,vsearch_denovo,split_91
30,0.6864963300223854,vsearch_denovo,split_92
68,0.6929037251257157,vsearch_denovo,split_92
137,0.6969212694896229,vsearch_denovo,split_92
274,0.6993006336827345,vsearch_denovo,split_92
350,0.698830605538724,vsearch_denovo,split_92
30,0.6703338166788217,vsearch_denovo,split_93
68,0.6770328730223751,vsearch_denovo,split_93
137,0.6803178874102768,vsearch_denovo,split_93
274,0.6840532846220219,vsearch_denovo,split_93
350,0.6843686132725644,vsearch_denovo,split_93
30,0.6654250587349267,vsearch_denovo,split_94
68,0.6689124167545847,vsearch_denovo,split_94
137,0.671550276672629,vsearch_denovo,split_94
274,0.6718949642132371,vsearch_denovo,split_94
350,0.6700266243924328,vsearch_denovo,split_94
30,0.6446090109585146,vsearch_denovo,split_95
68,0.6521426882045896,vsearch_denovo,split_95
137,0.6570437892709278,vsearch_denovo,split_95
274,0.6577845137860632,vsearch_denovo,split_95
350,0.6591312787625403,vsearch_denovo,split_95
30,0.6874463309297735,vsearch_denovo,split_96
68,0.6940646155947172,vsearch_denovo,split_96
137,0.6983271167055829,vsearch_denovo,split_96
274,0.6999223935074029,vsearch_denovo,split_96
350,0.7002884570325689,vsearch_denovo,split_96
30,0.654580734672278,vsearch_denovo,split_97
68,0.6588817626975744,vsearch_denovo,split_97
137,0.662972193786402,vsearch_denovo,split_97
274,0.6607265810811723,vsearch_denovo,split_97
350,0.6595945922933258,vsearch_denovo,split_97
30,0.6768090502987836,vsearch_denovo,split_98
68,0.6839968654238469,vsearch_denovo,split_98
137,0.6862918294908283,vsearch_denovo,split_98
274,0.6882347369380166,vsearch_denovo,split_98
350,0.6879973873031926,vsearch_denovo,split_98
30,0.6443079242296393,vsearch_denovo,split_99
68,0.6472652425082236,vsearch_denovo,split_99
137,0.6498455684639554,vsearch_denovo,split_99
274,0.6500531007987761,vsearch_denovo,split_99
350,0.6494278953852322,vsearch_denovo,split_99
30,0.6742216668386646,vsearch_denovo,split_100
68,0.6807810204853809,vsearch_denovo,split_100
137,0.6834521816727823,vsearch_denovo,split_100
274,0.6847639766171293,vsearch_denovo,split_100
350,0.6842191726959184,vsearch_denovo,split_100
30,0.6553919215390188,vsearch_gg,split_1
68,0.6618950406782922,vsearch_gg,split_1
137,0.666822145988469,vsearch_gg,split_1
274,0.6653179523573488,vsearch_gg,split_1
350,0.6659062372773444,vsearch_gg,split_1
30,0.6771207203549389,vsearch_gg,split_2
68,0.6809166392419602,vsearch_gg,split_2
137,0.6839198732915794,vsearch_gg,split_2
274,0.6832826028785625,vsearch_gg,split_2
350,0.6828819307958421,vsearch_gg,split_2
30,0.6863965422886127,vsearch_gg,split_3
68,0.6894201236627331,vsearch_gg,split_3
137,0.6874510214114388,vsearch_gg,split_3
274,0.6860916919003514,vsearch_gg,split_3
350,0.6855113915148409,vsearch_gg,split_3
30,0.6615425633066881,vsearch_gg,split_4
68,0.6686211607534899,vsearch_gg,split_4
137,0.6707059839846258,vsearch_gg,split_4
274,0.6722388874793999,vsearch_gg,split_4
350,0.6718559464531146,vsearch_gg,split_4
30,0.6608796205389268,vsearch_gg,split_5
68,0.6679274040492262,vsearch_gg,split_5
137,0.6702095614365978,vsearch_gg,split_5
274,0.6709561435100762,vsearch_gg,split_5
350,0.671335485962483,vsearch_gg,split_5
30,0.6454043310432126,vsearch_gg,split_6
68,0.649747233305119,vsearch_gg,split_6
137,0.6497327825022567,vsearch_gg,split_6
274,0.6496791840841842,vsearch_gg,split_6
350,0.6467304018533181,vsearch_gg,split_6
30,0.6792248776480105,vsearch_gg,split_7
68,0.6838392896620245,vsearch_gg,split_7
137,0.6835343472572455,vsearch_gg,split_7
274,0.6843631439518224,vsearch_gg,split_7
350,0.682576021887787,vsearch_gg,split_7
30,0.6713590327071705,vsearch_gg,split_8
68,0.6740705451009408,vsearch_gg,split_8
137,0.6738980318775286,vsearch_gg,split_8
274,0.6698910934339223,vsearch_gg,split_8
350,0.6687106524269522,vsearch_gg,split_8
30,0.6894618026476328,vsearch_gg,split_9
68,0.6953897654655774,vsearch_gg,split_9
137,0.6996703917221734,vsearch_gg,split_9
274,0.6991067829779509,vsearch_gg,split_9
350,0.6999136424026582,vsearch_gg,split_9
30,0.6820912133046689,vsearch_gg,split_10
68,0.6899037018631081,vsearch_gg,split_10
137,0.6913855182212887,vsearch_gg,split_10
274,0.6911268170022465,vsearch_gg,split_10
350,0.6897263030666763,vsearch_gg,split_10
30,0.6755747154722754,vsearch_gg,split_11
68,0.6822901910311472,vsearch_gg,split_11
137,0.6862947236590757,vsearch_gg,split_11
274,0.6873738468548839,vsearch_gg,split_11
350,0.6868841338723491,vsearch_gg,split_11
30,0.6741343555154979,vsearch_gg,split_12
68,0.6791450523796151,vsearch_gg,split_12
137,0.6811912383938289,vsearch_gg,split_12
274,0.6800691558446386,vsearch_gg,split_12
350,0.6793293832750291,vsearch_gg,split_12
30,0.6726476623045234,vsearch_gg,split_13
68,0.679413541791645,vsearch_gg,split_13
137,0.6825662532997754,vsearch_gg,split_13
274,0.6825065525640921,vsearch_gg,split_13
350,0.6821292046160465,vsearch_gg,split_13
30,0.6816931805377405,vsearch_gg,split_14
68,0.69080747625685,vsearch_gg,split_14
137,0.6961084308771665,vsearch_gg,split_14
274,0.69797801355567,vsearch_gg,split_14
350,0.6973558315336184,vsearch_gg,split_14
30,0.667744917245651,vsearch_gg,split_15
68,0.6732781477771037,vsearch_gg,split_15
137,0.6773213270900904,vsearch_gg,split_15
274,0.6795361689666113,vsearch_gg,split_15
350,0.6793669407980866,vsearch_gg,split_15
30,0.6727129797935183,vsearch_gg,split_16
68,0.6771115731308005,vsearch_gg,split_16
137,0.6815117228703041,vsearch_gg,split_16
274,0.6823509546057667,vsearch_gg,split_16
350,0.6815066229193831,vsearch_gg,split_16
30,0.6775222128051275,vsearch_gg,split_17
68,0.6847045556570084,vsearch_gg,split_17
137,0.6889086314637336,vsearch_gg,split_17
274,0.6902458692765382,vsearch_gg,split_17
350,0.6901804460457439,vsearch_gg,split_17
30,0.6664840021569404,vsearch_gg,split_18
68,0.6672175377180896,vsearch_gg,split_18
137,0.6663815214152631,vsearch_gg,split_18
274,0.6637685531665694,vsearch_gg,split_18
350,0.6630275201528917,vsearch_gg,split_18
30,0.690797945382629,vsearch_gg,split_19
68,0.6963026868329758,vsearch_gg,split_19
137,0.6970845796810775,vsearch_gg,split_19
274,0.6974225910454043,vsearch_gg,split_19
350,0.6991269759688729,vsearch_gg,split_19
30,0.6639370674120293,vsearch_gg,split_20
68,0.6661312644703026,vsearch_gg,split_20
137,0.6673646023793013,vsearch_gg,split_20
274,0.6667760243178986,vsearch_gg,split_20
350,0.6640509935170803,vsearch_gg,split_20
30,0.6903990301188071,vsearch_gg,split_21
68,0.6960412104481731,vsearch_gg,split_21
137,0.6966849488323591,vsearch_gg,split_21
274,0.6956810191180182,vsearch_gg,split_21
350,0.6949647331063239,vsearch_gg,split_21
30,0.6637050352745983,vsearch_gg,split_22
68,0.6678433326551888,vsearch_gg,split_22
137,0.6686367910403311,vsearch_gg,split_22
274,0.6682140012399208,vsearch_gg,split_22
350,0.667771699576788,vsearch_gg,split_22
30,0.6803019933791282,vsearch_gg,split_23
68,0.6857929733972783,vsearch_gg,split_23
137,0.6893648523622745,vsearch_gg,split_23
274,0.689131191522426,vsearch_gg,split_23
350,0.6893635373945235,vsearch_gg,split_23
30,0.6612606441069928,vsearch_gg,split_24
68,0.6622690824566598,vsearch_gg,split_24
137,0.6605868237091382,vsearch_gg,split_24
274,0.6581774048505021,vsearch_gg,split_24
350,0.658620655342502,vsearch_gg,split_24
30,0.6679414668514392,vsearch_gg,split_25
68,0.6754701062602692,vsearch_gg,split_25
137,0.6786263333193749,vsearch_gg,split_25
274,0.6789566409793902,vsearch_gg,split_25
350,0.6803098883257999,vsearch_gg,split_25
30,0.6867693490001924,vsearch_gg,split_26
68,0.6898717685510071,vsearch_gg,split_26
137,0.6900887582557406,vsearch_gg,split_26
274,0.6893982845595154,vsearch_gg,split_26
350,0.6885898508791933,vsearch_gg,split_26
30,0.6969575582093924,vsearch_gg,split_27
68,0.7007501444100478,vsearch_gg,split_27
137,0.7024827197097354,vsearch_gg,split_27
274,0.7012465555167767,vsearch_gg,split_27
350,0.7012954031548543,vsearch_gg,split_27
30,0.6773879076009777,vsearch_gg,split_28
68,0.6799902293425071,vsearch_gg,split_28
137,0.682364806618929,vsearch_gg,split_28
274,0.6814323493992329,vsearch_gg,split_28
350,0.6816164417517186,vsearch_gg,split_28
30,0.6940683342260262,vsearch_gg,split_29
68,0.6999859384270423,vsearch_gg,split_29
137,0.7026785725830341,vsearch_gg,split_29
274,0.7039208221490278,vsearch_gg,split_29
350,0.7032551357114919,vsearch_gg,split_29
30,0.6917496055183717,vsearch_gg,split_30
68,0.6964674425106377,vsearch_gg,split_30
137,0.6999021542293763,vsearch_gg,split_30
274,0.7005741078165294,vsearch_gg,split_30
350,0.6990879179817794,vsearch_gg,split_30
30,0.6676482582233452,vsearch_gg,split_31
68,0.6702008705703641,vsearch_gg,split_31
137,0.6713144424967845,vsearch_gg,split_31
274,0.670797206519681,vsearch_gg,split_31
350,0.6677617627675972,vsearch_gg,split_31
30,0.6826558608977558,vsearch_gg,split_32
68,0.6877589585799863,vsearch_gg,split_32
137,0.6898132146468284,vsearch_gg,split_32
274,0.6898641670915483,vsearch_gg,split_32
350,0.6910204099082611,vsearch_gg,split_32
30,0.6647626688802216,vsearch_gg,split_33
68,0.6705446271136246,vsearch_gg,split_33
137,0.6745006084876309,vsearch_gg,split_33
274,0.6761147913430424,vsearch_gg,split_33
350,0.6755161023978669,vsearch_gg,split_33
30,0.6816574409575249,vsearch_gg,split_34
68,0.6900153484875136,vsearch_gg,split_34
137,0.6953938643975522,vsearch_gg,split_34
274,0.6990088610123546,vsearch_gg,split_34
350,0.6994427212894277,vsearch_gg,split_34
30,0.6734087079193894,vsearch_gg,split_35
68,0.6753491874291463,vsearch_gg,split_35
137,0.6780031708693504,vsearch_gg,split_35
274,0.676397419251797,vsearch_gg,split_35
350,0.6764435428869779,vsearch_gg,split_35
30,0.6829742111946219,vsearch_gg,split_36
68,0.6829134979266985,vsearch_gg,split_36
137,0.6875034109345934,vsearch_gg,split_36
274,0.6861049750450277,vsearch_gg,split_36
350,0.6842628616996929,vsearch_gg,split_36
30,0.6588763728515805,vsearch_gg,split_37
68,0.6631121459107946,vsearch_gg,split_37
137,0.6670176659905594,vsearch_gg,split_37
274,0.6657376653423921,vsearch_gg,split_37
350,0.6635398404129702,vsearch_gg,split_37
30,0.6958848848742998,vsearch_gg,split_38
68,0.7012269095789061,vsearch_gg,split_38
137,0.7032533250917422,vsearch_gg,split_38
274,0.703025151243497,vsearch_gg,split_38
350,0.702529942324714,vsearch_gg,split_38
30,0.6840351940847748,vsearch_gg,split_39
68,0.6876567664142028,vsearch_gg,split_39
137,0.6886451065274494,vsearch_gg,split_39
274,0.6879559099092735,vsearch_gg,split_39
350,0.6881061820715152,vsearch_gg,split_39
30,0.6853813514542284,vsearch_gg,split_40
68,0.6889756026055907,vsearch_gg,split_40
137,0.691222127451641,vsearch_gg,split_40
274,0.6896815874369963,vsearch_gg,split_40
350,0.6899772319868848,vsearch_gg,split_40
30,0.6760142914810872,vsearch_gg,split_41
68,0.6826086468580265,vsearch_gg,split_41
137,0.6880849649117717,vsearch_gg,split_41
274,0.6901833530028652,vsearch_gg,split_41
350,0.6889763472752505,vsearch_gg,split_41
30,0.6891309757710697,vsearch_gg,split_42
68,0.6940727388325232,vsearch_gg,split_42
137,0.697342102019281,vsearch_gg,split_42
274,0.6971311081839942,vsearch_gg,split_42
350,0.6962420529815854,vsearch_gg,split_42
30,0.6899085216270524,vsearch_gg,split_43
68,0.69571913185202094,vsearch_gg,split_43
137,0.6969613105256173,vsearch_gg,split_43
274,0.6985883737020608,vsearch_gg,split_43
350,0.6987197239111612,vsearch_gg,split_43
30,0.6778414990227986,vsearch_gg,split_44
68,0.68610573854007,vsearch_gg,split_44
137,0.6909187497931768,vsearch_gg,split_44
274,0.6921802177659059,vsearch_gg,split_44
350,0.6901784410795027,vsearch_gg,split_44
30,0.678730969187886,vsearch_gg,split_45
68,0.6871262038143615,vsearch_gg,split_45
137,0.6905110671284107,vsearch_gg,split_45
274,0.692753088616139,vsearch_gg,split_45
350,0.6919062910945291,vsearch_gg,split_45
30,0.676259382121071,vsearch_gg,split_46
68,0.6827515250661945,vsearch_gg,split_46
137,0.6856213545263293,vsearch_gg,split_46
274,0.6842318408119378,vsearch_gg,split_46
350,0.6834642759814908,vsearch_gg,split_46
30,0.6844125262875692,vsearch_gg,split_47
68,0.6876632409571042,vsearch_gg,split_47
137,0.6891811073431564,vsearch_gg,split_47
274,0.68631260025392,vsearch_gg,split_47
350,0.6861739367819157,vsearch_gg,split_47
30,0.6867046460027227,vsearch_gg,split_48
68,0.6910238272001936,vsearch_gg,split_48
137,0.6945126709846163,vsearch_gg,split_48
274,0.6931426306440138,vsearch_gg,split_48
350,0.6942021632704616,vsearch_gg,split_48
30,0.6719760066333814,vsearch_gg,split_49
68,0.6741006457057761,vsearch_gg,split_49
137,0.6762206955702381,vsearch_gg,split_49
274,0.6762010322472244,vsearch_gg,split_49
350,0.6745884997513756,vsearch_gg,split_49
30,0.6676355531521955,vsearch_gg,split_50
68,0.6716318987061544,vsearch_gg,split_50
137,0.6743831540567433,vsearch_gg,split_50
274,0.67182208898508,vsearch_gg,split_50
350,0.6704597722182135,vsearch_gg,split_50
30,0.6548101663293149,vsearch_gg,split_51
68,0.6604035243538484,vsearch_gg,split_51
137,0.6647693657452037,vsearch_gg,split_51
274,0.6675782871593892,vsearch_gg,split_51
350,0.6670671822087626,vsearch_gg,split_51
30,0.6572993002053698,vsearch_gg,split_52
68,0.6632688818603617,vsearch_gg,split_52
137,0.6677291981954949,vsearch_gg,split_52
274,0.6683556032796107,vsearch_gg,split_52
350,0.6678857494134658,vsearch_gg,split_52
30,0.6740239340874543,vsearch_gg,split_53
68,0.6751321971792245,vsearch_gg,split_53
137,0.6761206498529049,vsearch_gg,split_53
274,0.6740765428384651,vsearch_gg,split_53
350,0.6720707250749504,vsearch_gg,split_53
30,0.687879849154304,vsearch_gg,split_54
68,0.6938776361971853,vsearch_gg,split_54
137,0.6967700513133057,vsearch_gg,split_54
274,0.6980131712803774,vsearch_gg,split_54
350,0.696843852079628,vsearch_gg,split_54
30,0.695793335480665,vsearch_gg,split_55
68,0.6994196774017178,vsearch_gg,split_55
137,0.7013256268865758,vsearch_gg,split_55
274,0.7010094743287536,vsearch_gg,split_55
350,0.6992895874212764,vsearch_gg,split_55
30,0.7035224936175132,vsearch_gg,split_56
68,0.708426822459879,vsearch_gg,split_56
137,0.7133829033430324,vsearch_gg,split_56
274,0.7114419180110706,vsearch_gg,split_56
350,0.7118715866099617,vsearch_gg,split_56
30,0.6707054211815311,vsearch_gg,split_57
68,0.6749336776387925,vsearch_gg,split_57
137,0.6749930460723657,vsearch_gg,split_57
274,0.6733622468190732,vsearch_gg,split_57
350,0.6715350878261421,vsearch_gg,split_57
30,0.6835437629502624,vsearch_gg,split_58
68,0.6870908504490351,vsearch_gg,split_58
137,0.6894853075473111,vsearch_gg,split_58
274,0.6875148275812982,vsearch_gg,split_58
350,0.6879725800868098,vsearch_gg,split_58
30,0.6857365904170124,vsearch_gg,split_59
68,0.6935841000136947,vsearch_gg,split_59
137,0.6978376096229787,vsearch_gg,split_59
274,0.6982508292597773,vsearch_gg,split_59
350,0.6976763011363631,vsearch_gg,split_59
30,0.6748628758224969,vsearch_gg,split_60
68,0.679642943870569,vsearch_gg,split_60
137,0.6823854663574443,vsearch_gg,split_60
274,0.6822591252829872,vsearch_gg,split_60
350,0.6815688955803951,vsearch_gg,split_60
30,0.6728583336612856,vsearch_gg,split_61
68,0.674998782736969,vsearch_gg,split_61
137,0.6768472932242795,vsearch_gg,split_61
274,0.6767878945623715,vsearch_gg,split_61
350,0.6770396371047648,vsearch_gg,split_61
30,0.6881366276063853,vsearch_gg,split_62
68,0.693971930175203,vsearch_gg,split_62
137,0.696175498266485,vsearch_gg,split_62
274,0.6971596196057761,vsearch_gg,split_62
350,0.6969930553881941,vsearch_gg,split_62
30,0.6738824510207484,vsearch_gg,split_63
68,0.681375220820507,vsearch_gg,split_63
137,0.6866160126524951,vsearch_gg,split_63
274,0.6872130614396065,vsearch_gg,split_63
350,0.6867135499776826,vsearch_gg,split_63
30,0.6891239475582002,vsearch_gg,split_64
68,0.6969390949328631,vsearch_gg,split_64
137,0.6982554913069833,vsearch_gg,split_64
274,0.6980098549053149,vsearch_gg,split_64
350,0.6970190640302266,vsearch_gg,split_64
30,0.6635435235047749,vsearch_gg,split_65
68,0.6691983255155688,vsearch_gg,split_65
137,0.6723143872058579,vsearch_gg,split_65
274,0.6749867515174486,vsearch_gg,split_65
350,0.6734854620609644,vsearch_gg,split_65
30,0.690660139814156,vsearch_gg,split_66
68,0.6950632764411468,vsearch_gg,split_66
137,0.6991464460944412,vsearch_gg,split_66
274,0.6975727965899345,vsearch_gg,split_66
350,0.6987521103816703,vsearch_gg,split_66
30,0.6624481482120409,vsearch_gg,split_67
68,0.6646961867751289,vsearch_gg,split_67
137,0.6655027557042354,vsearch_gg,split_67
274,0.6635813383119618,vsearch_gg,split_67
350,0.6631890761290645,vsearch_gg,split_67
30,0.6797836548868422,vsearch_gg,split_68
68,0.686986238908938,vsearch_gg,split_68
137,0.688024969589138,vsearch_gg,split_68
274,0.6905130875418299,vsearch_gg,split_68
350,0.6895125826468136,vsearch_gg,split_68
30,0.6844400042619422,vsearch_gg,split_69
68,0.6885729468298971,vsearch_gg,split_69
137,0.691004772321817,vsearch_gg,split_69
274,0.6920014900954493,vsearch_gg,split_69
350,0.6880986451970037,vsearch_gg,split_69
30,0.6522215492810662,vsearch_gg,split_70
68,0.6577088595551374,vsearch_gg,split_70
137,0.660546089448562,vsearch_gg,split_70
274,0.6622832773199789,vsearch_gg,split_70
350,0.6585191992578775,vsearch_gg,split_70
30,0.6723158642980372,vsearch_gg,split_71
68,0.6724968355979019,vsearch_gg,split_71
137,0.6738212980786705,vsearch_gg,split_71
274,0.6733744806672763,vsearch_gg,split_71
350,0.6743785855745683,vsearch_gg,split_71
30,0.6611839022231552,vsearch_gg,split_72
68,0.6661433013637266,vsearch_gg,split_72
137,0.6680368550429784,vsearch_gg,split_72
274,0.6674567474650606,vsearch_gg,split_72
350,0.6685172546208838,vsearch_gg,split_72
30,0.675752773035558,vsearch_gg,split_73
68,0.6787801205574748,vsearch_gg,split_73
137,0.6803744426615017,vsearch_gg,split_73
274,0.6794215920102028,vsearch_gg,split_73
350,0.6774996008872184,vsearch_gg,split_73
30,0.6534640060741937,vsearch_gg,split_74
68,0.6557035215016941,vsearch_gg,split_74
137,0.6546908551452504,vsearch_gg,split_74
274,0.6527495782828298,vsearch_gg,split_74
350,0.6493165383825139,vsearch_gg,split_74
30,0.6999976679184483,vsearch_gg,split_75
68,0.7062848660291241,vsearch_gg,split_75
137,0.7079452811718827,vsearch_gg,split_75
274,0.7089917129008982,vsearch_gg,split_75
350,0.7081599354466844,vsearch_gg,split_75
30,0.6695249150508803,vsearch_gg,split_76
68,0.6712923497203002,vsearch_gg,split_76
137,0.671760314346516,vsearch_gg,split_76
274,0.669067476196365,vsearch_gg,split_76
350,0.6672548136225931,vsearch_gg,split_76
30,0.6982146025755134,vsearch_gg,split_77
68,0.7040454984982544,vsearch_gg,split_77
137,0.7060199176087744,vsearch_gg,split_77
274,0.7065908573077065,vsearch_gg,split_77
350,0.7058369655038206,vsearch_gg,split_77
30,0.689373686741369,vsearch_gg,split_78
68,0.6979423300498546,vsearch_gg,split_78
137,0.7017820411695324,vsearch_gg,split_78
274,0.703827176241438,vsearch_gg,split_78
350,0.7038114000625251,vsearch_gg,split_78
30,0.672184795650483,vsearch_gg,split_79
68,0.6741987253507306,vsearch_gg,split_79
137,0.6749468199285505,vsearch_gg,split_79
274,0.6738142678103332,vsearch_gg,split_79
350,0.6712184445088757,vsearch_gg,split_79
30,0.6613230716308555,vsearch_gg,split_80
68,0.6679242058399281,vsearch_gg,split_80
137,0.6669329060378143,vsearch_gg,split_80
274,0.6625081546236021,vsearch_gg,split_80
350,0.6620993131665626,vsearch_gg,split_80
30,0.6856904397245129,vsearch_gg,split_81
68,0.6911610795725746,vsearch_gg,split_81
137,0.6931925573491384,vsearch_gg,split_81
274,0.691192452736394,vsearch_gg,split_81
350,0.6910019462241871,vsearch_gg,split_81
30,0.6865842393808539,vsearch_gg,split_82
68,0.6924607250193373,vsearch_gg,split_82
137,0.695693718811161,vsearch_gg,split_82
274,0.6938263344305755,vsearch_gg,split_82
350,0.6933392024182286,vsearch_gg,split_82
30,0.6926649130520537,vsearch_gg,split_83
68,0.6993879262886308,vsearch_gg,split_83
137,0.7042827467499944,vsearch_gg,split_83
274,0.706264970465689,vsearch_gg,split_83
350,0.7062169450170446,vsearch_gg,split_83
30,0.6874465342902474,vsearch_gg,split_84
68,0.6943729147057174,vsearch_gg,split_84
137,0.6966204827638386,vsearch_gg,split_84
274,0.697104059066665,vsearch_gg,split_84
350,0.6962260696512477,vsearch_gg,split_84
30,0.672022523220289,vsearch_gg,split_85
68,0.6795413876555904,vsearch_gg,split_85
137,0.6825834005299253,vsearch_gg,split_85
274,0.6867008743706967,vsearch_gg,split_85
350,0.6867979438978556,vsearch_gg,split_85
30,0.668840776833776,vsearch_gg,split_86
68,0.6716191287435189,vsearch_gg,split_86
137,0.6728763704423079,vsearch_gg,split_86
274,0.6740580779868134,vsearch_gg,split_86
350,0.6739528186261565,vsearch_gg,split_86
30,0.6418826948461375,vsearch_gg,split_87
68,0.6448783856796896,vsearch_gg,split_87
137,0.6458028816298946,vsearch_gg,split_87
274,0.6445265525328453,vsearch_gg,split_87
350,0.6440634947279787,vsearch_gg,split_87
30,0.6940964323313542,vsearch_gg,split_88
68,0.6988414775902635,vsearch_gg,split_88
137,0.7002289746913204,vsearch_gg,split_88
274,0.699587127603415,vsearch_gg,split_88
350,0.6997462390878729,vsearch_gg,split_88
30,0.6726868081037829,vsearch_gg,split_89
68,0.6789065471973906,vsearch_gg,split_89
137,0.6795591163506824,vsearch_gg,split_89
274,0.677569525462587,vsearch_gg,split_89
350,0.6768060866845291,vsearch_gg,split_89
30,0.661800483661627,vsearch_gg,split_90
68,0.6640917715819786,vsearch_gg,split_90
137,0.6673043343366347,vsearch_gg,split_90
274,0.6647397213845716,vsearch_gg,split_90
350,0.6673604547718145,vsearch_gg,split_90
30,0.6826134451779202,vsearch_gg,split_91
68,0.6874961665806122,vsearch_gg,split_91
137,0.6904917154537217,vsearch_gg,split_91
274,0.6927582152978498,vsearch_gg,split_91
350,0.6915632209239041,vsearch_gg,split_91
30,0.6890346854253068,vsearch_gg,split_92
68,0.6952265350018594,vsearch_gg,split_92
137,0.6995941244982441,vsearch_gg,split_92
274,0.7028025808376758,vsearch_gg,split_92
350,0.7018796710706886,vsearch_gg,split_92
30,0.6673255889104664,vsearch_gg,split_93
68,0.6728126987915481,vsearch_gg,split_93
137,0.6749851819147477,vsearch_gg,split_93
